Ticket_ID,Communication_Log,Contact_Type
320002,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
AGB anpassen 
Aktionsplan 
Evidenz nimmt die Änderungen vor und gibt Rückmeldung 
Lösung war 
die neuen AGBs sind jetzt online",eMail evidenz
320002,"vielen Dank für Ihre E-Mail. 
 
Ich bin bis einschließlich 24.06. nicht persönlich für Sie erreichbar.
 
In dringenden Fällen kontaktieren Sie bitte meine Kollegen unter +000 000 000 000–202 oder xxx@xxx.com.  Vielen Dank für Ihr Verständnis.",eMail Kunde
320002,SC Abgeschlossen Lösung:Evidenz nimmt die Änderungen vor und gibt Rückmeldung,dummy
320003,"evidenz Supportanfrage
###LizenzID###11028
###AnwenderName###PK
###Frage###Hallo X,
die Teilnehmerin Frau X X X sich auf der neuen Seite zu einem Kurs anmelden. 
Sie hat ein neues Passwort angefordert, das hat sie nicht bekommen weil Ihre Mailadresse mehrmals drin ist. 
xxx@xxx.com 
könnten Sie mir bitte Info geben, was wir jetzt machen? Damit die TN sich zu dem Kurs anmelden kann. 
Danke für die Hilfe
Petra Koßmann
bevorzugte Kontaktart Mail
###Dringlichkeit###Verbesserungsvorschlag",eMail Kunde
320003,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Teilnehmerlogin 
Aktionsplan 
Evidenz prüft den Login und gibt Rückmeldung",eMail evidenz
320003,"SC Abgeschlossen Lösung:genau, die Mail Adresse gibt es bei 2 Personenstämmen:
für einen Online Login darf es die Mail aber nur 1x geben. Bei mehrfacheinträgen weiß ja niemand welche Daten zum Login korrekt angezeigt werden müssen.
Ich vermute, dass es die gleiche Person ist die nur den Namen geänder hat. Hier können Sie in den Voreinstellungen die Personen zu 1 Datensatz zusammenführen und somit geht auch der Login dann einwandfrei:",dummy
320003,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Teilnehmerlogin 
Aktionsplan 
Evidenz prüft den Login und gibt Rückmeldung 
Lösung war 
genau, die Mail Adresse gibt es bei 2 Personenstämmen: 
für einen Online Login darf es die Mail aber nur 1x geben. Bei mehrfach Einträgen weiß ja niemand welche Daten zum Login korrekt angezeigt werden müssen. 
Ich vermute, dass es die gleiche Person ist die nur den Namen geändert hat. Hier können Sie in den Voreinstellungen die Personen zu 1 Datensatz zusammenführen und somit geht auch der Login dann einwandfrei:",eMail evidenz
320004,"ich würde gerne analog zur Verlinkung auf einen Onlinefragebogen bei den Präsenzseminaren dies auch für unsere Onlinevorträge und Onlineseminare ändern.
Das heißt in der Mailvorlage siehe unten müsste der Link mit einem angepassten Text eingefügt werden statt dem PDF.
Können Sie dies durchführen? Falls ja sende ich Ihnen gerne den Text.
Freundliche",eMail Kunde
320004,"Herr X X einmal erwähnt, dass es auch die Möglichkeit gibt, dass Teilnehmer sich den Feedbackbogen im Seminar mit einem QR-Code auf das Handy holen und das Feedback direkt ausfüllen.
Nun ist allerdings nach Ihrer Aussage der Feedbackbogen erst nach 1 Stunde aktiv. Wie kann dieses Problem gelöst werden?
Zweites Anliegen: Wie kann ich Teilnehmerlisten für die Trainer im Vorfeld erstellen, wenn ich die Teilnehmer wie bereits bekannt eingegeben habe?
Vielen Dank
Freundliche",eMail Kunde
320004,"könnten Sie das Datum bei der Anlage des Feedbackbogens automatisch wie folgt einstellen?
Ausfüllbar nach -> immer das Datum der Veranstaltung
Ausführbar bis -> vier Wochen nach der Veranstaltung
Freundliche",eMail Kunde
320004,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Handling Online-Feedback 
Wie können Teilnehmer sich den Online-Feedbackbogen per QR-Code auf ihr Handy holen? Wie kann sichergestellt werden, dass der Bogen auch online ist (Stichwort ""1 Stunde"")? 
Aktionsplan 
Evidenz klärt auf",eMail evidenz
320004,"SC Abgeschlossen Lösung:Feedbackvorgaben eingetragen, Seminare geupdated, Vorgehen erläutert.",dummy
320004,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Handling Online-Feedback 
Wie können Teilnehmer sich den Online-Feedbackbogen per QR-Code auf ihr Handy holen? Wie kann sichergestellt werden, dass der Bogen auch online ist (Stichwort ""1 Stunde"")? 
Aktionsplan 
Evidenz klärt auf 
Lösung war 
Feedbackvorgaben eingetragen, Seminare geupdated, Vorgehen erläutert.",eMail evidenz
320004,"vielen Dank.

 

Ich habe gerade für Vermögen + Bau/Seminar am 1.7. 2024/Konstruktiver Umgang Kundenverkehr einen Feedbackbogen aktiviert. Hier war aber standardmäßig „Onlineseminar“ eingestellt.

Freundliche",eMail Kunde
320004,"vielen Dank.
 
Ich habe gerade für Vermögen + Bau/Seminar am 1.7. 2024/Konstruktiver Umgang Kundenverkehr einen Feedbackbogen aktiviert. Hier war aber standardmäßig „Onlineseminar“ eingestellt.
Freundliche",eMail Kunde
320004,"wie erhalten wir den QR Code?

Beste",eMail Kunde
320004,"wie erhalten wir den QR Code?
Beste",eMail Kunde
320004,"ich habe Ihnen jetzt eine Vorlage „Feedback QR“ eingerichtet, die Sie über den Direktdruckbutton auslösen:
 
 
Die Vorlage sieht so aus:
 
 
 
Ich habe mal versucht, eine schöne Formulierung zu finden und den QR-Code „modern“ aussehen zu lassen. 
Wenn Sie andere Wünsche haben, lassen Sie mich es wissen.
 
PS: Damit Sie sich von der Funktionalität überzeugen können, habe ich den Beginn des Veröffentlichungszeitraumes auf gestern gestellt und die Schnittstelle laufen lassen.
Sie können den Code also scannen.",eMail evidenz
320004,"vielen Dank, das ist ein guter erster Schritt.

 

Können Sie eine Vorlage und Funktion einrichten, dass dieses Dokument an den für die Fortbildung hinterlegten Trainer gesendet wird? Falls ja, sende ich Ihnen den Text für die E-Mail.

Bitte oben den Kopf einheitlich formatieren, bitte alles fett:

 

 

Ihr Feedback zum Seminar

 

Konstruktiver Umgang mit schwierigem Besucherverkehr

Vermögen und Bau Baden-Württemberg, Termin: +000 000 000 000

Referent/in: X X 

Eine Frage ist offen: Wie können wir aus den eingetragenen TeilnehmerInnen Anwesenheitslisten generieren, die der Trainer ausdrucken und zur Unterschrift vor Ort mitnehmen kann? Hier wäre also auch wieder eine automatische Versendung an den Trainer wünschenswert.

Freundliche",eMail Kunde
320004,"vielen Dank, das ist ein guter erster Schritt.
 
Können Sie eine Vorlage und Funktion einrichten, dass dieses Dokument an den für die Fortbildung hinterlegten Trainer gesendet wird? Falls ja, sende ich Ihnen den Text für die E-Mail.
Bitte oben den Kopf einheitlich formatieren, bitte alles fett:
 
 
Ihr Feedback zum Seminar
 
Konstruktiver Umgang mit schwierigem Besucherverkehr
Vermögen und Bau Baden-Württemberg, Termin: +000 000 000 000
Referent/in: X X 
Eine Frage ist offen: Wie können wir aus den eingetragenen TeilnehmerInnen Anwesenheitslisten generieren, die der Trainer ausdrucken und zur Unterschrift vor Ort mitnehmen kann? Hier wäre also auch wieder eine automatische Versendung an den Trainer wünschenswert.
Freundliche",eMail Kunde
320004,"Nachtrag: Bitte falls möglich auch in dem Dokumentennamen mit dem QR Code den Titel der Fortbildung automatisch aufnehmen.
 
Beste",eMail Kunde
320004,"Nachtrag: Bitte falls möglich auch in dem Dokumentennamen mit dem QR Code den Titel der Fortbildung automatisch aufnehmen.
 
Beste",eMail Kunde
320004,"Ich habe in der Vorlage jetzt den ganzen Kopftext in fett gesetzt und den Text entfernt.
Den Trainer habe ich aber im Kopftext belassen und nicht unter die Box gesetzt – das sähe seltsam aus. 
 
Eine Mailvorlage kann ich leicht einrichten, bitte senden Sie mir den Text.
 
Wegen der Teilnehmerliste mache ich ein separates Ticket auf.",eMail evidenz
320004,"vielen Dank.

 

Hier gerne der Text:

 

Hallo …..,

 

in der Anlage senden wir Ihnen/Dir den QR Code mit der Bitte, diesen auszudrucken und zum Seminar mitzunehmen. Die TeilnehmerInnen können diesen Code mit ihrem Handy scannen und den Onlinefragebogen sofort vor Ort ausfüllen. TeilnehmerInnen, die dies nicht möchten, erhalten einen Link zum Onlinefragebogen im Nachgang des Seminars.

 

Herzlichen Dank und ein gelungenes Seminar!

Beste",eMail Kunde
320004,"vielen Dank.
 
Hier gerne der Text:
 
Hallo …..,
 
in der Anlage senden wir Ihnen/Dir den QR Code mit der Bitte, diesen auszudrucken und zum Seminar mitzunehmen. Die TeilnehmerInnen können diesen Code mit ihrem Handy scannen und den Onlinefragebogen sofort vor Ort ausfüllen. TeilnehmerInnen, die dies nicht möchten, erhalten einen Link zum Onlinefragebogen im Nachgang des Seminars.
 
Herzlichen Dank und ein gelungenes Seminar!
Beste",eMail Kunde
320004,"ich habe die Vorlage eingerichtet. Sie finden sie unter dem Namen „Feedback QR an Trainer“ im Listenassistenten …
 
… bzw. auf dem Direktdruck:",eMail evidenz
320004,SC Abgeschlossen Lösung:Evidenz klärt auf,dummy
320004,"weshalb ist dieser Link noch nicht aktiviert, obwohl er seit gestern aktiv sein sollte?

 

Wir hatten bereits letzte Woche das Problem mit nicht aktiven QR Codes (LRA Rosenheim/Moderations- und Präsentationstraining). Dies macht für uns und für Sie kein gutes Bild bei unseren Kunden in der Fortbildungsplanung.

 

Bitte NICHT auf die Mailadresse antworten wie bekannt.",eMail Kunde
320004,"der Link war zum Zeitpunkt des Versandes am Freitag, den +000 000 000 000ungültig, weil der Fragebogen ja erst ab +000 000 000 000veröffentlicht wurde.
 
Mir selbst bis dato nicht bekannt war der Umstand, dass das Programm dieses Freigabedatum bereits bei der Generierung des Feedback-Links berücksichtigt. Das heißt:
 
*	Der Fragebogen ist zum Zeitpunkt des Mailversands freigegeben: Der Link ist gültig
*	Der Fragebogen ist zum Zeitpunkt des Mailversands NICHT freigegeben: Der Link ist NICHT gültig
 
Einen ungültigen Link kann man leicht daran erkennen, dass er auf den Fragebogen mit der ID 0 verweist:
(fbbid= Fragebogen-ID)
 
Bitte beachten Sie weiterhin auch, dass die Freigabe nur dann erfolgt, wenn mindestens ein Teilnehmer in die Veranstaltung eingebucht ist (das darf auch eine Noname-Anmeldung sein).
 
 
Wenn Sie die Feedback-Mail generell mehrere Tage vor dem Termin versenden, dann kann ich Ihnen anbieten, die Veröffentlichungszeiträume und auch die Zeitraumvorgaben entsprechend noch weiter vorzudatieren, also z.B. auf eine Woche vor Veranstaltungsbeginn.
Ansonsten können Sie natürlich immer das Datum manuell anpassen.
 
Kommen Sie auf mich zu, falls ich die angebotene Änderung vornehmen soll",eMail evidenz
320004,"schön, dass Sie zurück sind und wir die Finalisierung weiter voranbringen können.
 
Ich achte immer darauf, zumindest einen Noname einzugeben und generiere dann den Feedbackbogen in der Annahme, dass dieser dann automatisch auch freigegeben ist.
 
Bitte die Anpassungen vornehmen, so dass wir den Feedbackbogen auch schon früher versenden können, dieser dann schon aktiv ist und dennoch die Frist für die Abgabe des Feedbacks 4 Wochen nach dem VA Termin abläuft.",eMail Kunde
320004,"bitte überprüfen Sie bei oben genannter VA, die bereits am +000 000 000 000terminiert ist, weshalb bei der Versendung des QR Codes an die Trainerin und der Versendung des Links an den Kunden eine Fehlermeldung erfolgt.
 
Freundliche",eMail Kunde
320004,"soeben hat mir unser Kunde mitgeteilt, dass hier nur die letzte Seite beim Online Feedbackbogen erscheint. Es hatten bereits 2 TN ein Feedback abgegeben, dann habe ich den Kunden um eine neuerliche Bewerbung gebeten und nun funktioniert der FB scheinbar nicht.
 
Freundliche",eMail Kunde
320004,"das Onlinefeedbacksystem zeigt genau die Fragen an, die für den gewählten Fragebogen „Präsenzseminar“ hinterlegt sind:
 
 
 
Ich kann keinen Fehler feststellen. Was ist das Problem?",eMail evidenz
320004,"Ich kann natürlich nicht den Versand abschließend durchführen, aber bis zum Öffnen des Versandformulars trat nach dem Auslösen der Vorlage bei mir kein Fehler auf.
 
Probieren Sie es bitte noch einmal. Wird noch immer ein Fehler angezeigt, wenn ja, welcher?",eMail evidenz
320004,"die Mail wird nicht versendet. Bis dahin funktioniert alles, aber dann kommt eine Fehlermeldung.
 
Fehler Fehler -+000 000 000 000 Die Verbindung des Transports zum Server wurde unterbrochen.
Die Verbindung des Transports zum Server wurde unterbrochen.
 
Der QR Versand an den Trainer hat jetzt funktioniert.
 
Beste",eMail Kunde
320004,"das ist ein vorübergehender Fehler. Wenn der auftritt, versuchen Sie es später noch einmal.
Hinweis: Verbindungsunterbrechungen zwischen Mailclient und Mailserver sind normal, nur bekommen Sie z.B. beim Versand über Outlook davon nichts mit, da Outlook das im Hintergrund regelt.
Evidenz sendet aber im Vordergrund.",eMail evidenz
320004,"dieser Fehler bestand allerdings knapp 2 Tage. Ist das im Rahmen?
 
Beste",eMail Kunde
320004,"derzeit erhalten TeilnehmerInnen eines OnlineVORTRAGS diesen Fragebogen:
Zum Ausfüllen bitte hier klicken <http://ofb.evidenz.de/kunden/11034/Default.aspx?veid=216&pwd=+000 000 000 000&dummy=223&view=login&fbbid=3> 
Hier ist das Wording fälschlicherweise „Seminar“. 
 
Um die Sache zu vereinfachen und einen einheitlichen Fragebogen für Onlinevorträge und Onlineseminare zu gestalten, bitte wie folgt gelb markiert ändern und mir kurz Rückmeldung geben, wenn erfolgt:
 
 
Ihr Feedback zur Fortbildung
 
Online-Input: Die besten Kurzübungen bei einem verspannten Nacken und Rücken - in 30 Minuten! am +000 000 000 000
TrainerIn: Dr. X X Meinung ist uns wichtig! Daher bitten wir Sie, den Fragebogen vollständig auszufüllen (Bewertung nach dem Schulnotensystem). Herzlichen Dank!
Gesamteindruck der Inhalte und des SeminarAufbaus
k. A.12345 
Gesamteindruck der/des TrainerIn (Dr. X X 
Die SeminarThemen wurden anschaulich vermittelt
k. A.12345 
Das Seminar Die Fortbildung hatte Praxisbezug
k. A.12345 
Das Lernklima war förderlich (z. B. Abwechslung durch den Einsatz interaktiver Elemente, individuelle Bearbeitung von Themen etc.)
k. A.12345 
Die SeminarDauer war
k. A.zu kurzangemessenzu lang 
Inhalte, die ich für mich aus dem Seminar mitnehme
 
Inhalte, die ich mir zusätzlich gewünscht hätte
 
Besonders gefallen hat mir – Weniger gefallen hat mir
 
Bitte prüfen Sie Ihre Antworten noch einmal und klicken Sie dann auf ""speichern"", um sie abzusenden. Besten Dank!
 
 
 
Freundliche",eMail Kunde
320004,"zu dieser VA 2 Fragen:
 
*	Die Meldung in Evidenz lautet: 500% !!! der Teilnehmer haben den Bogen ausgefüllt.
*	Die Frage: Wie wahrscheinlich ist es, dass Sie die Gesundheitswoche Ihren….weiterempfehlen? gehört definitiv nicht in die Fragebögen unserer Fortbildungen.
 
Ich bitte um Klärung und Rückmeldung!
 
Freundliche",eMail Kunde
320004,"die genannte Veranstaltung hat nur einen Teilnehmer:
 
 
Damit die Rückmeldequote korrekt berechnet werden kann, müssten Sie die entsprechende Anzahl Noname-Teilnehmer einbuchen falls sie die tatsächlichen Teilnehmer nicht erfasst haben.
Nutzen Sie dazu die Funktion „Noname-Anmeldung“:
Da die Funktion die Angabe einer Firma XYZ, wählen Sie die Gesundheitsakademie (Alternativ können Sie auch einmalig eine Dummy-Firma XYZ und diese verwenden)
 
 
Die von Ihnen angemeldete Person „No Name“ können Sie pro Veranstaltung nur einmal anmelden, damit bekommen Sie die Teilnehmerzahl also nicht aufgefüllt.
 
HINWEIS:
Mit der Bearbeitung Ihrer Anfrage ist ein Fehler im Online-Feedbacksystem aufgefallen: Geben mehrere Personen zwischen zwei Schnittstellenläufen über den nicht-teilnehmerbezogenen Link Feedback ab, dann landen alle Antworten auf dem selben Antwortbogen.
Bei der Ermittlung der Rückmeldequote zählt das Programm dann später die Bögen, die Antworten haben. Das wäre im schlimmsten Fall dann aber nur einer, selbst wenn alle Teilnehmer geantwortet haben
 
Wie kann man das bis zur (schnellstmöglichen) Behebung des Fehlers umgehen?
 
Füllen Sie die Bögen durch manuelle Erfassung auf die benötigte Anzahl auf. Erfassen sie dabei jeweils mindestens eine „neutrale“ Antwort z.B. bei einer Textfrage:
 
 
Wir geben Ihnen Bescheid, sobald das Problem behoben ist und der Workaround nicht mehr erforderlich ist.",eMail evidenz
320004,SC Abgeschlossen Lösung:Thematik geklärt.,dummy
320005,"ich habe gerade Probleme mit Evidenz. Ich bekomme folgendes Fenster (auch, wenn ich das Programm schließe und wieder öffne).
Können Sie mir helfen? 
 
 
Schöne",eMail Kunde
